FID;PHOTO_URL;LATITUDE;LONGITUDE;ALTITUDE;DIRECTION;DATUM;SYMBOLOGIE;DATE;NOM_PHOTO
58219;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0254.jpg;55,020226666600003;-76,717268333299998;1860,236000000000104;231,599999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0254.jpg
58220;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0255.jpg;55,012005000000002;-76,726918333300006;1820,865999999999985;233,800000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0255.jpg
58221;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0256.jpg;55,005411666599997;-76,734228333299995;1837,269999999999982;228,900000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0256.jpg
58222;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0257.jpg;54,999544999999998;-76,740431666600003;1755,249000000000024;229,300000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0257.jpg
58223;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0258.jpg;54,991648333299999;-76,748351666600001;1755,249000000000024;229,599999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0258.jpg
58224;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0261.jpg;54,945428333300001;-76,768598333300005;1824,146999999999935;188,800000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0261.jpg
58225;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0262.jpg;54,890009999999997;-76,758348333300006;1850,394000000000005;216,500000000000000;NAD83;2012;2012-06-23 00:00:00;DPF_0262.jpg
58226;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0264.jpg;54,867073333299999;-76,782058333300000;1709,317999999999984;226,300000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0264.jpg
58227;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0265.jpg;54,861903333299999;-76,787358333300006;1712,597999999999956;231,400000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0265.jpg
58228;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0266.jpg;54,858588333299998;-76,791166666600006;1673,228000000000065;232,800000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0266.jpg
58229;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0267.jpg;54,852071666599997;-76,799033333300002;1722,441000000000031;235,000000000000000;NAD83;2012;2012-06-23 00:00:00;DPF_0267.jpg
58230;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0268.jpg;54,841666666599998;-76,811991666599994;1673,228000000000065;231,900000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0268.jpg
58231;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0269.jpg;54,827700000000000;-76,826194999999998;1807,742999999999938;231,699999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0269.jpg
58232;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0270.jpg;54,798654999999997;-76,862668333299993;1722,441000000000031;237,800000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0270.jpg
58233;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0271.jpg;54,796423333299998;-76,865801666600007;1761,810999999999922;237,800000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0271.jpg
58234;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0272.jpg;54,789846666599999;-76,875711666599997;1837,269999999999982;235,599999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0272.jpg
58235;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0273.jpg;54,770699999999998;-76,898471666600003;1788,057999999999993;232,500000000000000;NAD83;2012;2012-06-23 00:00:00;DPF_0273.jpg
58236;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0274.jpg;54,750108333299998;-76,915248333299999;1745,406999999999925;223,300000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0274.jpg
58237;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0275.jpg;54,745756666600002;-76,918778333299997;1706,037000000000035;224,599999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0275.jpg
58238;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0276.jpg;54,726970000000001;-76,936636666599995;1797,900000000000091;230,300000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0276.jpg
58239;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0277.jpg;54,716401666599999;-76,949211666599993;1758,529999999999973;233,699999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0277.jpg
58240;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0279.jpg;54,706809999999997;-76,958676666599999;1768,373000000000047;226,900000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0279.jpg
58241;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0285.jpg;54,638514999999998;-77,039676666600002;1965,222999999999956;235,099999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0285.jpg
58242;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0287.jpg;54,605694999999997;-77,075998333300006;1820,865999999999985;231,500000000000000;NAD83;2012;2012-06-23 00:00:00;DPF_0287.jpg
58243;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0288.jpg;54,597921666600001;-77,084993333300005;1807,742999999999938;230,900000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0288.jpg
58244;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0289.jpg;54,588938333300000;-77,093581666600002;1791,338999999999942;225,300000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0289.jpg
58245;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0291.jpg;54,580064999999998;-77,101168333299995;1761,810999999999922;224,400000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0291.jpg
58246;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0292.jpg;54,547071666599997;-77,125056666600003;1827,428000000000111;225,400000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0292.jpg
58247;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0293.jpg;54,545256666599997;-77,126643333299995;1811,023999999999887;224,699999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0293.jpg
58248;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0294.jpg;54,512309999999999;-77,154351666599993;1617,453999999999951;221,699999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0294.jpg
58249;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0298.jpg;54,479898333300000;-77,178056666600000;1509,185999999999922;223,199999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0298.jpg
58250;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0299.jpg;54,474571666599999;-77,183141666599994;1564,961000000000013;229,699999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0299.jpg
58251;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0300.jpg;54,469618333299998;-77,188760000000002;1571,521999999999935;231,599999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0300.jpg
58252;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0301.jpg;54,466490000000000;-77,192696666600000;1581,365000000000009;236,900000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0301.jpg
58253;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0302.jpg;54,458098333300001;-77,201518333300001;1433,727000000000089;226,500000000000000;NAD83;2012;2012-06-23 00:00:00;DPF_0302.jpg
58254;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0303.jpg;54,447360000000003;-77,210578333300006;1407,480000000000018;222,400000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0303.jpg
58255;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0304.jpg;54,439541666600000;-77,216898333299994;1489,500999999999976;224,800000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0304.jpg
58256;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0305.jpg;54,429985000000002;-77,224668333300002;1548,556000000000040;222,199999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0305.jpg
58257;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0306.jpg;54,425640000000001;-77,228174999999993;1532,152000000000044;222,900000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0306.jpg
58258;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0308.jpg;54,405670000000001;-77,242374999999996;1535,432999999999993;221,199999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0308.jpg
58259;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0309.jpg;54,402111666600000;-77,244971666599994;1525,590999999999894;221,400000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0309.jpg
58260;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0310.jpg;54,376959999999997;-77,262990000000002;1443,569999999999936;218,599999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0310.jpg
58261;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0311.jpg;54,363873333299999;-77,270825000000002;1594,488000000000056;212,500000000000000;NAD83;2012;2012-06-23 00:00:00;DPF_0311.jpg
58262;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0312.jpg;54,360965000000000;-77,272059999999996;1617,453999999999951;212,099999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0312.jpg
58263;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0313.jpg;54,359999999999999;-77,272476666599999;1624,016000000000076;212,099999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0313.jpg
58264;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0314.jpg;54,353254999999997;-77,275501666599993;1597,769000000000005;214,099999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0314.jpg
58265;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0315.jpg;54,352276666599998;-77,275971666600000;1601,049999999999955;214,099999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0315.jpg
58266;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0316.jpg;54,341518333300002;-77,280851666600000;1640,420000000000073;211,699999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0316.jpg
58267;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0317.jpg;54,337535000000003;-77,282454999999999;1696,193999999999960;214,800000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0317.jpg
58268;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0318.jpg;54,312739999999998;-77,296514999999999;1748,688000000000102;215,400000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0318.jpg
58269;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0320.jpg;54,306399999999996;-77,300508333300002;1742,125999999999976;219,300000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0320.jpg
58270;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0321.jpg;54,283074999999997;-77,315283333300002;1709,317999999999984;215,900000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0321.jpg
58271;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0322.jpg;54,273935000000002;-77,320708333300004;1722,441000000000031;215,199999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0322.jpg
58272;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0323.jpg;54,267935000000001;-77,323321666599995;1833,990000000000009;215,000000000000000;NAD83;2012;2012-06-23 00:00:00;DPF_0323.jpg
58273;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0324.jpg;54,251366666599999;-77,332733333299998;1804,461999999999989;216,099999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0324.jpg
58274;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0325.jpg;54,196741666599998;-77,356934999999993;1824,146999999999935;211,800000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0325.jpg
58275;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0326.jpg;54,156191666600002;-77,372508333300004;1850,394000000000005;209,599999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0326.jpg
58276;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0327.jpg;54,156191666600002;-77,372508333300004;1850,394000000000005;209,599999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0327.jpg
58277;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0329.jpg;54,130706666599998;-77,381161666599994;1751,969000000000051;211,099999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0329.jpg
58278;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0330.jpg;54,097141666600002;-77,399153333300006;1840,550999999999931;216,400000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0330.jpg
58279;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0331.jpg;54,095266666599997;-77,400263333300003;1847,113000000000056;216,900000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0331.jpg
58280;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0332.jpg;54,047113333299997;-77,425253333300006;1660,105000000000018;214,099999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0332.jpg
58281;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0333.jpg;53,992838333300000;-77,460138333299994;1755,249000000000024;219,099999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0333.jpg
58282;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0334.jpg;53,952736666600003;-77,485541666600000;1627,297000000000025;218,300000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0334.jpg
58283;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0335.jpg;53,938458333299998;-77,495345000000000;1669,948000000000093;220,599999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0335.jpg
58284;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0337.jpg;53,913638333300000;-77,509771666600003;1660,105000000000018;215,699999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0337.jpg
58285;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0340.jpg;53,889800000000001;-77,522418333299996;1545,276000000000067;211,500000000000000;NAD83;2012;2012-06-23 00:00:00;DPF_0340.jpg
58286;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0341.jpg;53,884116666600001;-77,525011666599994;1551,836999999999989;214,699999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0341.jpg
58287;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0342.jpg;53,871421666600000;-77,533063333300007;1555,117999999999938;218,400000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0342.jpg
58288;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0343.jpg;53,863226666599999;-77,538560000000004;1541,994999999999891;220,099999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0343.jpg
58289;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0344.jpg;53,851263333299997;-77,547438333299993;1502,625000000000000;223,500000000000000;NAD83;2012;2012-06-23 00:00:00;DPF_0344.jpg
58290;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0345.jpg;53,847073333300003;-77,551220000000001;1561,680000000000064;226,900000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0345.jpg
58291;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0346.jpg;53,838321666600002;-77,559673333299997;1578,084000000000060;227,699999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0346.jpg
58292;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0347.jpg;53,823486666599997;-77,574391666599993;1555,117999999999938;224,800000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0347.jpg
58293;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0348.jpg;53,819130000000001;-77,578254999999999;1558,398999999999887;225,500000000000000;NAD83;2012;2012-06-23 00:00:00;DPF_0348.jpg
58294;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0349.jpg;53,815621666600002;-77,581251666599996;1578,084000000000060;223,199999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0349.jpg
58295;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0350.jpg;53,811135000000000;-77,584616666599999;1594,488000000000056;220,000000000000000;NAD83;2012;2012-06-23 00:00:00;DPF_0350.jpg
58296;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0351.jpg;53,806633333299999;-77,587909999999994;1617,453999999999951;222,900000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0351.jpg
58297;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0352.jpg;53,803260000000002;-77,590836666599998;1666,666999999999916;225,500000000000000;NAD83;2012;2012-06-23 00:00:00;DPF_0352.jpg
58298;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0353.jpg;53,785688333300001;-77,607001666599999;1650,261999999999944;230,099999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0353.jpg
58299;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0354.jpg;53,782474999999998;-77,610478333299994;1663,385999999999967;230,599999999999994;NAD83;2012;2012-06-23 00:00:00;DPF_0354.jpg
58300;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0355.jpg;53,780898333300001;-77,612326666599998;1637,138999999999896;232,400000000000006;NAD83;2012;2012-06-23 00:00:00;DPF_0355.jpg
58301;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0356.jpg;53,761539999999997;-77,631946666600001;1499,344000000000051;215,199999999999989;NAD83;2012;2012-06-23 00:00:00;DPF_0356.jpg
58302;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0357.jpg;53,753043333299999;-77,636565000000004;1528,871000000000095;215,800000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0357.jpg
58303;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0362.jpg;53,627528333299999;-77,842446666599997;1597,769000000000005;302,800000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0362.jpg
58304;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0363.jpg;53,675893333300003;-78,042758333300000;1742,125999999999976;312,899999999999977;NAD83;2012;2012-06-23 00:00:00;DPF_0363.jpg
58305;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0364.jpg;53,678970000000000;-78,053298333300006;1699,474999999999909;313,899999999999977;NAD83;2012;2012-06-23 00:00:00;DPF_0364.jpg
58306;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0365.jpg;53,689158333300000;-78,092923333300007;1587,926999999999907;310,000000000000000;NAD83;2012;2012-06-23 00:00:00;DPF_0365.jpg
58307;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0366.jpg;53,700335000000003;-78,135573333300002;1617,453999999999951;311,899999999999977;NAD83;2012;2012-06-23 00:00:00;DPF_0366.jpg
58308;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0367.jpg;53,708550000000002;-78,167648333299994;1594,488000000000056;310,800000000000011;NAD83;2012;2012-06-23 00:00:00;DPF_0367.jpg
58309;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0375.jpg;53,784070000000000;-78,445338333300000;1456,692999999999984;318,000000000000000;NAD83;2012;2012-06-23 00:00:00;DPF_0375.jpg
58310;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0376.jpg;53,785953333300000;-78,450553333299993;1450,131000000000085;318,600000000000023;NAD83;2012;2012-06-23 00:00:00;DPF_0376.jpg
58311;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0377.jpg;53,785953333300000;-78,450553333299993;1450,131000000000085;318,600000000000023;NAD83;2012;2012-06-23 00:00:00;DPF_0377.jpg
58312;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0378.jpg;53,791781666600002;-78,466078333300004;1407,480000000000018;320,600000000000023;NAD83;2012;2012-06-23 00:00:00;DPF_0378.jpg
58313;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/DPF_0379.jpg;53,804425000000002;-78,493700000000004;1315,616999999999962;327,399999999999977;NAD83;2012;2012-06-23 00:00:00;DPF_0379.jpg
